frame_id,frame_zipfile_path,roi_feature_name,roi_id,roi_label,roi_label_threshold_based,video_id,video_roi_embedding_path,xmax,xmin,ymax,ymin
45.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,1b855f14-1457-4047-92c3-81f38881fb0a_0669017009900491,"{'others': 0.99998, 'angry': 1e-05, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,990,669,491,170
46.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,481e9408-4ca6-47e6-bc70-e18c31998e8b_0526017008470491,"{'others': 0.99845, 'blur': 0.00141, 'sad': 8e-05, 'angry': 6e-05, 'object': 0.0, 'happy': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,847,526,491,170
47.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,8cc31415-bbf9-40fb-9338-108322f77b0b_0498017107650439,"{'others': 0.70328, 'sad': 0.12018, 'blur': 0.11044, 'angry': 0.02928, 'object': 0.01942, 'happy': 0.01741}",others,20200203_2_213002.047_220001.556.mp4,,765,498,439,171
48.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,23ef66fc-53fd-4a91-b592-a4494c0aaeb8_0557014208250409,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,825,557,409,142
49.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,0ca61e01-18b0-4207-b46d-e856feb4fd90_0491013408120455,"{'others': 0.99995, 'sad': 4e-05, 'angry': 1e-05, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,812,491,455,134
50.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,19967e8a-cf24-4afb-8ba5-893c04f5cce4_0598013409190455,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,919,598,455,134
51.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,0df28d64-9b90-49f7-9831-867ebc784396_0562013408830455,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,883,562,455,134
52.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,06d811bd-4f49-425a-8c80-0ec12aab1524_0438014207060409,"{'others': 0.99985, 'blur': 6e-05, 'angry': 6e-05, 'sad': 3e-05, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,706,438,409,142
53.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,2b7c0403-fb17-4b26-a66d-8416ae58d3d4_0562017008830491,"{'others': 0.98339, 'sad': 0.01647, 'angry': 0.00014, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,883,562,491,170
54.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,efab0c31-d681-41ff-bb9d-73a388ccdf6e_0455017007760491,"{'sad': 0.99973, 'others': 0.00027, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,776,455,491,170
55.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,ed8f2afb-1c89-43f7-8c27-07b2d6c4a175_0455017007760491,"{'others': 0.99918, 'sad': 0.00082, 'angry': 1e-05, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,776,455,491,170
56.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,ba46076c-7d53-4f9a-ae4d-788275ef9f44_0526017008470491,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,847,526,491,170
57.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,57b8234b-c179-4b7b-9f50-64c53854bae1_0498020107650468,"{'sad': 0.99977, 'others': 0.00022, 'angry': 1e-05, 'happy': 0.0, 'object': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,765,498,468,201
58.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,13bd5b23-0bb4-4ffb-9999-31d3e64a9c71_0646023109140498,"{'sad': 1.0, 'angry': 0.0, 'others': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,914,646,498,231
59.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,f72744b5-fa64-4702-81de-ff81184757be_0455009907760420,"{'others': 0.99998, 'angry': 1e-05, 'sad': 1e-05, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,776,455,420,99
60.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,23688dbd-f4c5-44cf-aa36-1b309d51f8bf_0557014208250409,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,825,557,409,142
61.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,bc17da5c-0b7c-459f-9a0e-70fe576c468a_0557014208250409,"{'others': 0.99955, 'sad': 0.00039, 'angry': 4e-05, 'blur': 2e-05, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,825,557,409,142
62.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,d1aa8e72-4dd1-4dfd-b2e4-8fe4946aacef_0455009907760420,"{'happy': 0.99999, 'others': 1e-05, 'angry': 0.0, 'object': 0.0, 'sad': 0.0, 'blur': 0.0}",happy,20200203_2_213002.047_220001.556.mp4,,776,455,420,99
63.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
64.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
65.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,83a4b1c5-bf95-4842-a0ce-84a0d337acb7_0646014209140409,"{'others': 0.99939, 'blur': 0.00037, 'angry': 0.00017, 'sad': 6e-05, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,914,646,409,142
66.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,a7876dd6-285d-4719-856b-3e8a766643e9_0617014208840409,"{'others': 0.99982, 'angry': 9e-05, 'sad': 7e-05, 'blur': 2e-05, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,884,617,409,142
67.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
68.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,91f538ad-676d-42e3-8080-974303cb4ffd_0132019401750238,"{'object': 0.90222, 'blur': 0.09766, 'others': 7e-05, 'angry': 3e-05, 'sad': 1e-05, 'happy': 1e-05}",object,20200203_2_213002.047_220001.556.mp4,,175,132,238,194
69.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
70.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,9cfd58a2-91ce-4193-af3e-a99d2961a4e4_0491009908120420,"{'others': 1.0, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,812,491,420,99
71.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,31343367-0c80-486a-ba67-8ffd3eda0333_0646017109140439,"{'others': 0.99999, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,914,646,439,171
72.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,8b6c5831-c109-4a66-8ee0-03acb49c2156_0489019207120415,"{'others': 0.99995, 'angry': 2e-05, 'sad': 2e-05, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,712,489,415,192
73.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,31b6cb6a-7cf2-4933-9ffe-953e1eefc683_0562013408830455,"{'others': 0.99997, 'blur': 2e-05, 'angry': 1e-05, 'sad': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,883,562,455,134
74.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,04ec83bf-eb1c-4285-bfe9-1415c1abf0f9_0526013408470455,"{'others': 0.99976, 'blur': 0.00018, 'angry': 4e-05, 'sad': 2e-05, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,847,526,455,134
75.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,1f12f4a9-41a3-484b-9086-1878e158f5f3_0218018502610228,"{'object': 0.94566, 'blur': 0.05417, 'others': 0.00012, 'angry': 2e-05, 'sad': 2e-05, 'happy': 1e-05}",object,20200203_2_213002.047_220001.556.mp4,,261,218,228,185
76.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,42558304-dc96-4b4c-8084-a016fe9b5381_0688000007500059,"{'object': 1.0, 'blur': 0.0, 'sad': 0.0, 'others': 0.0, 'happy': 0.0, 'angry': 0.0}",object,20200203_2_213002.047_220001.556.mp4,,750,688,59,-10
77.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,ce243711-4d88-431b-80e0-372b63d7c6a7_0561020506130257,"{'blur': 0.9211, 'object': 0.05911, 'others': 0.01145, 'angry': 0.00407, 'happy': 0.00334, 'sad': 0.00094}",blur,20200203_2_213002.047_220001.556.mp4,,613,561,257,205
78.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
79.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,76ff8abc-dfef-4a1d-91f5-248e2e2f6a7b_0455017007760491,"{'sad': 0.50477, 'others': 0.33088, 'happy': 0.06394, 'object': 0.04088, 'blur': 0.03335, 'angry': 0.02618}",sad,20200203_2_213002.047_220001.556.mp4,,776,455,491,170
80.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
81.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
82.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,6095cbe1-fc82-47c2-89d7-51fbda89c80c_0260017105270439,"{'others': 0.91888, 'blur': 0.07884, 'sad': 0.00153, 'angry': 0.00066, 'object': 7e-05, 'happy': 2e-05}",others,20200203_2_213002.047_220001.556.mp4,,527,260,439,171
83.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,f11d3ab6-755d-4043-ade1-358563d8dc1c_0319020105870468,"{'others': 0.97201, 'blur': 0.02132, 'sad': 0.00463, 'angry': 0.00184, 'object': 0.00011, 'happy': 9e-05}",others,20200203_2_213002.047_220001.556.mp4,,587,319,468,201
84.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,ecffc14a-8a7d-4c2f-b4f8-70a8b9f3fd21_0438011207060379,"{'angry': 0.56431, 'sad': 0.28126, 'others': 0.10158, 'blur': 0.03208, 'object': 0.01276, 'happy': 0.00801}",angry,20200203_2_213002.047_220001.556.mp4,,706,438,379,112
85.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,093c8450-7f0e-41cb-9833-ead52651de03_0438014207060409,"{'angry': 0.48663, 'others': 0.36393, 'sad': 0.11261, 'blur': 0.02013, 'happy': 0.01048, 'object': 0.00622}",angry,20200203_2_213002.047_220001.556.mp4,,706,438,409,142
86.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,d70e895c-67b9-4e4e-921f-39e0cb758ca5_0414014206370365,"{'blur': 0.76301, 'others': 0.20389, 'sad': 0.02067, 'object': 0.00576, 'angry': 0.00496, 'happy': 0.00171}",blur,20200203_2_213002.047_220001.556.mp4,,637,414,365,142
87.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
88.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,6b16a186-d5bd-46dc-920b-d9b03405d11c_0349014206170409,"{'others': 1.0, 'angry': 0.0, 'blur': 0.0, 'sad': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,617,349,409,142
89.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,fcd6a6cf-822e-481b-87ea-eb50af469fc6_0538014207610365,"{'sad': 0.96329, 'others': 0.03439, 'angry': 0.00134, 'happy': 0.00042, 'object': 0.0003, 'blur': 0.00026}",sad,20200203_2_213002.047_220001.556.mp4,,761,538,365,142
90.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
91.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,b256639f-dbc5-4771-9347-e39716a122e6_0527011207950379,"{'sad': 0.82138, 'others': 0.13199, 'angry': 0.03625, 'happy': 0.00413, 'blur': 0.0039, 'object': 0.00234}",sad,20200203_2_213002.047_220001.556.mp4,,795,527,379,112
92.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,a4088c2a-8705-4eb6-b47d-2e28e99ffecc_0538009307610316,"{'others': 0.91183, 'blur': 0.08787, 'sad': 0.00014, 'angry': 0.00012, 'object': 3e-05, 'happy': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,761,538,316,93
93.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,063fb30f-a8af-471f-9de9-e32476c628af_0261056403040607,"{'object': 0.99996, 'blur': 3e-05, 'sad': 1e-05, 'others': 0.0, 'happy': 0.0, 'angry': 0.0}",object,20200203_2_213002.047_220001.556.mp4,,304,261,607,564
94.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
95.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
96.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
97.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,9ddff032-7eb0-4a35-86c2-57f072022067_0646011209140379,"{'others': 0.82515, 'sad': 0.16377, 'angry': 0.00627, 'blur': 0.00304, 'happy': 0.00102, 'object': 0.00075}",others,20200203_2_213002.047_220001.556.mp4,,914,646,379,112
98.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,dbab9056-125f-47fe-930a-41731bd974ed_0637014208600365,"{'others': 0.54806, 'blur': 0.2681, 'sad': 0.12746, 'angry': 0.0346, 'object': 0.01744, 'happy': 0.00433}",others,20200203_2_213002.047_220001.556.mp4,,860,637,365,142
99.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
100.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
101.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
102.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,9c01f123-dbd9-4b98-af5f-556a02e52fc7_0527017107950439,"{'angry': 0.96852, 'sad': 0.0218, 'others': 0.00567, 'happy': 0.00145, 'object': 0.00135, 'blur': 0.00122}",angry,20200203_2_213002.047_220001.556.mp4,,795,527,439,171
103.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,b49eb23c-474b-4ab1-a719-f8dca428b0cd_0498020107650468,"{'sad': 0.99801, 'others': 0.00081, 'object': 0.00038, 'angry': 0.00036, 'happy': 0.00035, 'blur': 8e-05}",sad,20200203_2_213002.047_220001.556.mp4,,765,498,468,201
104.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,b6ab089c-4af4-443b-83b7-9308776f246a_0409017106760439,"{'happy': 1.0, 'others': 0.0, 'object': 0.0, 'sad': 0.0, 'angry': 0.0, 'blur': 0.0}",happy,20200203_2_213002.047_220001.556.mp4,,676,409,439,171
105.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
106.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,88a1a85f-7fc5-42fa-9cb1-c949d2569fd4_0468020107350468,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,735,468,468,201
107.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,b85cf9b3-7dfb-4079-938c-4756ab530530_0498020107650468,"{'sad': 1.0, 'happy': 0.0, 'object': 0.0, 'others': 0.0, 'angry': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,765,498,468,201
108.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:10:03.904_00:20:02.944/5d901a37-7e88-4218-8436-2e1fddfa3004.zip,emotion,5a3ce7ed-10e4-4cf7-967d-58b5fc196371_0498020107650468,"{'happy': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'sad': 0.0, 'blur': 0.0}",happy,20200203_2_213002.047_220001.556.mp4,,765,498,468,201
